Product Name,Region,Sales,Profit,Discount,Category,Order Date
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Central,21.5,7.095,0.0,Office Supplies,5/20/2017
Acco Hot Clips Clips to Go,Central,10.528,3.29,0.2,Office Supplies,9/11/2017
Xerox 1927,Central,20.544,6.42,0.2,Office Supplies,9/11/2017
Premium Transparent Presentation Covers by GBC,Central,104.9,50.352,0.0,Office Supplies,11/5/2016
Prismacolor Color Pencil Set,Central,39.68,16.2688,0.0,Office Supplies,11/5/2016
Avery 503,Central,51.75,24.84,0.0,Office Supplies,11/5/2016
"Quartet Omega Colored Chalk, 12/Pack",Central,11.68,5.4896,0.0,Office Supplies,7/23/2017
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Central,159.75,11.1825,0.0,Technology,7/23/2017
Holmes 99% HEPA Air Purifier,East,103.968,16.8948,0.2,Office Supplies,11/18/2016
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",West,303.25,63.6825,0.0,Furniture,4/25/2014
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,West,270.72,78.5088,0.0,Office Supplies,4/25/2014
GuestStacker Chair with Chrome Finish Legs,West,1487.04,148.704,0.2,Furniture,4/25/2014
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",South,17.48,8.2156,0.0,Office Supplies,11/30/2015
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",South,71.88,32.346,0.0,Office Supplies,11/30/2015
Boston 19500 Mighty Mite Electric Pencil Sharpener,West,60.45,16.3215,0.0,Office Supplies,10/25/2015
Balt Solid Wood Rectangular Table,West,253.176,-31.647,0.2,Furniture,10/25/2015
Avery Durable Binders,Central,2.88,-4.464,0.8,Office Supplies,7/20/2015
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Central,384.944,-126.4816,0.3,Furniture,7/20/2015
Pyle PMP37LED,Central,153.584,13.4386,0.2,Technology,7/20/2015
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Central,913.43,-52.1959999999999,0.3,Furniture,7/20/2015
Staple holder,West,43.92,11.8584,0.0,Office Supplies,10/27/2016
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",West,25.032,7.8225,0.2,Office Supplies,10/27/2016
Xerox 1968,East,46.76,22.4448,0.0,Office Supplies,11/20/2017
"Sauder Camden County Collection Libraries, Planked Cherry Finish",East,183.968,-25.2956,0.2,Furniture,11/20/2017
Samsung Galaxy Mega 6.3,East,1259.97,327.5922,0.0,Technology,11/20/2017
Boston KS Multi-Size Manual Pencil Sharpener,East,68.97,19.3116,0.0,Office Supplies,11/20/2017
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Central,70.368,6.1572,0.2,Office Supplies,9/8/2016
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Central,59.96,21.7355,0.2,Technology,9/8/2016
Fellowes Neat Ideas Storage Cubes,East,25.984,-5.1968,0.2,Office Supplies,7/20/2014
Ibico Plastic Spiral Binding Combs,East,27.36,-21.888,0.7,Office Supplies,7/20/2014
Polycom SoundPoint IP 450 VoIP phone,West,361.376,27.1032,0.2,Technology,11/15/2016
"Global High-Back Leather Tilter, Burgundy",East,172.186,-46.7362,0.3,Furniture,7/7/2014
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",East,69.008,12.0764,0.2,Furniture,7/7/2014
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",East,199.9,89.955,0.0,Office Supplies,3/17/2016
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,East,901.95,297.6435,0.0,Office Supplies,3/17/2016
Electrix Halogen Magnifier Lamp,East,971.5,252.59,0.0,Furniture,3/17/2016
SANFORD Major Accent Highlighters,West,11.328,2.5488,0.2,Office Supplies,12/26/2016
SANFORD Major Accent Highlighters,East,21.24,8.0712,0.0,Office Supplies,9/2/2014
HP Standard 104 key PS/2 Keyboard,East,34.8,2.175,0.2,Technology,7/5/2015
Acco Perma 4000 Stacking Storage Drawers,East,38.976,-2.436,0.2,Office Supplies,7/5/2015
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Central,9.08,4.086,0.0,Office Supplies,11/20/2016
Xerox 189,Central,314.55,150.984,0.0,Office Supplies,11/20/2016
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Central,4.91,2.3077,0.0,Office Supplies,11/20/2016
Staple-on labels,West,5.78,2.7166,0.0,Office Supplies,5/6/2014
Model L Table or Wall-Mount Pencil Sharpener,West,107.94,30.2232,0.0,Office Supplies,5/6/2014
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",East,19.65,9.039,0.0,Office Supplies,6/21/2014
GE 2-Jack Phone Line Splitter,East,617.97,160.6722,0.0,Technology,6/21/2014
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",East,59.7,26.865,0.0,Office Supplies,6/21/2014
Fellowes PB300 Plastic Comb Binding Machine,East,387.99,182.3553,0.0,Office Supplies,8/19/2017
Wilson SignalBoost 841262 DB PRO Amplifier Kit,West,575.92,71.99,0.2,Technology,11/29/2014
Staples,West,30.4,15.2,0.0,Office Supplies,11/29/2014
GBC Recycled Regency Composition Covers,Central,478.24,219.9904,0.0,Office Supplies,4/9/2017
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,East,190.848,-21.4704,0.2,Furniture,12/20/2014
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,East,5.484,-4.0216,0.7,Office Supplies,12/17/2014
Acme Box Cutter Scissors,Central,40.92,3.069,0.2,Office Supplies,11/17/2015
"BIC Brite Liner Highlighters, Chisel Tip",South,15.552,2.3328,0.2,Office Supplies,3/4/2014
"Acco Six-Outlet Power Strip, 4' Cord Length",South,17.24,4.4824,0.0,Office Supplies,5/18/2017
Hon 4-Shelf Metal Bookcases,South,302.94,75.735,0.0,Furniture,5/18/2017
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,South,34.75,15.6375,0.0,Technology,5/18/2017
Poly Designer Cover & Back,South,113.94,54.6912,0.0,Office Supplies,5/18/2017
Apple EarPods with Remote and Mic,South,55.98,15.6744,0.0,Technology,5/18/2017
Southworth 25% Cotton Linen-Finish Paper & Envelopes,West,27.18,12.231,0.0,Office Supplies,9/22/2017
"Global Leather and Oak Executive Chair, Black",Central,1805.88,523.7052,0.0,Furniture,3/21/2017
Boston Home & Office Model 2000 Electric Pencil Sharpeners,East,70.95,18.447,0.0,Office Supplies,9/14/2017
Advantus Plastic Paper Clips,South,20.0,9.6,0.0,Office Supplies,11/3/2016
Economy #2 Pencils,South,7.98,2.0748,0.0,Office Supplies,11/3/2016
Magna Visual Magnetic Picture Hangers,South,24.1,9.158,0.0,Furniture,11/3/2016
Boston 16750 Black Compact Battery Pencil Sharpener,South,8.75,2.625,0.0,Office Supplies,11/3/2016
Global Adaptabilities Conference Tables,South,842.94,160.1586,0.0,Furniture,11/3/2016
Heavy-Duty E-Z-D Binders,Central,2.182,-3.6003,0.8,Office Supplies,5/3/2016
Newell 316,Central,27.384,2.7384,0.2,Office Supplies,5/3/2016
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Central,26.406,-71.2962,0.8,Office Supplies,5/3/2016
Xerox 214,Central,10.368,3.6288,0.2,Office Supplies,12/27/2016
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Central,23.68,7.4,0.2,Office Supplies,12/27/2016
Plantronics Audio 995 Wireless Stereo Headset,Central,109.95,36.2835,0.0,Technology,7/22/2016
Fellowes Staxonsteel Drawer Files,Central,965.85,135.219,0.0,Office Supplies,7/22/2016
Avery Hi-Liter Smear-Safe Highlighters,Central,29.2,10.512,0.0,Office Supplies,7/22/2016
Xerox 192,Central,32.4,15.552,0.0,Office Supplies,7/22/2016
"#10 White Business Envelopes,4 1/8 x 9 1/2",Central,78.35,36.8245,0.0,Office Supplies,11/16/2014
Xerox 1954,Central,31.68,14.256,0.0,Office Supplies,11/16/2014
Wilson Jones Active Use Binders,Central,29.12,14.2688,0.0,Office Supplies,11/16/2014
"File Shuttle II and Handi-File, Black",Central,169.45,42.3625,0.0,Office Supplies,11/16/2014
Eldon 200 Class Desk Accessories,West,12.56,4.0192,0.0,Furniture,6/19/2015
Xerox 231,West,6.48,3.1104,0.0,Office Supplies,6/19/2015
Cameo Buff Policy Envelopes,West,186.69,87.7443,0.0,Office Supplies,6/19/2015
"Master Caster Door Stop, Brown",West,25.4,8.636,0.0,Furniture,7/4/2016
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",West,43.96,20.6612,0.0,Office Supplies,7/4/2016
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",West,1279.165,225.735,0.15,Furniture,7/4/2016
Eldon Shelf Savers Cubes and Bins,West,27.92,0.558399999999999,0.0,Office Supplies,7/4/2016
Office Star - Ergonomically Designed Knee Chair,West,129.568,-12.9568,0.2,Furniture,9/3/2015
"Avery Durable Slant Ring Binders, No Labels",West,6.368,2.1492,0.2,Office Supplies,9/3/2015
Xerox 1891,West,244.55,114.9385,0.0,Office Supplies,8/7/2017
Martin Yale Chadless Opener Electric Letter Opener,West,1332.496,-299.8116,0.2,Office Supplies,3/13/2017
Dana Halogen Swing-Arm Architect Lamp,West,32.776,3.2776,0.2,Furniture,9/28/2017
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",West,147.184,-29.4368,0.2,Office Supplies,9/28/2017
Lenovo 17-Key USB Numeric Keypad,West,54.384,1.3596,0.2,Technology,9/28/2017
GBC DocuBind P50 Personal Binding Machine,West,76.776,-58.8616,0.7,Office Supplies,9/28/2017
Xerox 1992,West,14.352,5.2026,0.2,Office Supplies,9/28/2017
Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,West,209.792,26.224,0.2,Office Supplies,9/28/2017
"ACCOHIDE 3-Ring Binder, Blue, 1""",West,3.304,1.1151,0.2,Office Supplies,8/7/2015
"Crayola Anti Dust Chalk, 12/Pack",East,16.38,7.371,0.0,Office Supplies,11/24/2017
Ames Color-File Green Diamond Border X-ray Mailers,East,167.96,78.9412,0.0,Office Supplies,11/24/2017
O'Sullivan Plantations 2-Door Library in Landvery Oak,East,321.568,-16.0784,0.2,Furniture,11/24/2017
Xerox 214,East,12.96,6.2208,0.0,Office Supplies,11/24/2017
"Global Armless Task Chair, Royal Blue",East,128.058,-23.7822,0.3,Furniture,5/8/2017
"Global Wood Trimmed Manager's Task Chair, Khaki",East,63.686,-15.4666,0.3,Furniture,9/29/2017
Logitech G700s Rechargeable Gaming Mouse,East,239.976,65.9934,0.2,Technology,9/29/2017
Riverside Furniture Stanwyck Manor Table Series,East,344.22,-189.321,0.4,Furniture,9/29/2017
Xerox 227,East,15.552,5.4432,0.2,Office Supplies,9/29/2017
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,East,21.248,7.4368,0.2,Furniture,9/29/2017
Xerox 1928,East,8.448,2.64,0.2,Office Supplies,9/29/2017
Fellowes Recycled Storage Drawers,Central,333.09,23.3163,0.0,Office Supplies,10/22/2017
Bevis 36 x 72 Conference Tables,Central,248.98,54.7756,0.0,Furniture,10/22/2017
Xerox 190,East,24.9,11.703,0.0,Office Supplies,3/24/2014
Stockwell Push Pins,West,15.26,5.0358,0.0,Office Supplies,11/3/2016
Holmes 99% HEPA Air Purifier,West,43.32,14.2956,0.0,Office Supplies,11/3/2016
"Avery Durable Plastic 1"" Binders",West,43.584,15.7992,0.2,Office Supplies,11/3/2016
Xerox 1892,West,116.28,56.9772,0.0,Office Supplies,11/3/2016
Fellowes Black Plastic Comb Bindings,West,9.296,3.0212,0.2,Office Supplies,11/3/2016
Xerox 22,West,19.44,9.3312,0.0,Office Supplies,11/3/2016
Multicolor Computer Printout Paper,West,314.55,150.984,0.0,Office Supplies,11/3/2016
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Central,16.27,-25.2185,0.8,Office Supplies,9/5/2015
Stiletto Hand Letter Openers,Central,69.12,-14.688,0.2,Office Supplies,9/5/2015
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Central,4.47,-7.8225,0.8,Office Supplies,9/5/2015
Chromcraft Round Conference Tables,West,418.296,5.2287,0.2,Furniture,8/14/2017
Sharp 1540cs Digital Laser Copier,East,659.988,109.998,0.4,Technology,12/1/2014
"Master Caster Door Stop, Brown",East,8.128,1.4224,0.2,Furniture,12/1/2014
Xerox 214,East,36.288,12.7008,0.2,Office Supplies,12/1/2014
Hon Multipurpose Stacking Arm Chairs,East,909.72,-51.9839999999999,0.3,Furniture,12/1/2014
"Bush Andora Bookcase, Maple/Graphite Gray Finish",West,917.9235,75.5936999999999,0.15,Furniture,6/18/2017
Xerox 1930,West,38.88,19.0512,0.0,Office Supplies,6/18/2017
GBC DocuBind 300 Electric Binding Machine,East,631.176,-462.8624,0.7,Office Supplies,12/2/2017
Xerox 211,West,12.96,6.2208,0.0,Office Supplies,11/21/2014
Xerox 227,West,12.96,6.2208,0.0,Office Supplies,4/10/2016
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",West,23.2,8.12,0.2,Office Supplies,4/10/2016
Xerox 225,Central,25.92,9.072,0.2,Office Supplies,6/30/2014
Staples,Central,21.312,7.1928,0.2,Office Supplies,6/30/2014
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,West,173.656,17.3656,0.2,Technology,12/24/2014
Avanti 4.4 Cu. Ft. Refrigerator,West,361.96,101.3488,0.0,Office Supplies,12/24/2014
Sony 32GB Class 10 Micro SDHC R40 Memory Card,West,62.85,13.1985,0.0,Technology,12/24/2014
Cisco Unified IP Phone 7945G VoIP phone,West,818.376,51.1485,0.2,Technology,12/24/2014
Tennsco Commercial Shelving,West,20.34,0.203399999999998,0.0,Office Supplies,12/24/2014
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",West,23.99,5.5177,0.0,Furniture,12/24/2014
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",West,171.288,-6.42330000000003,0.2,Furniture,5/23/2017
3M Polarizing Light Filter Sleeves,Central,37.3,17.158,0.0,Furniture,11/10/2016
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Central,81.96,39.3408,0.0,Office Supplies,11/10/2016
"Premier Elliptical Ring Binder, Black",West,54.792,-40.1808,0.7,Office Supplies,10/2/2016
"Tenex Personal Project File with Scoop Front Design, Black",Central,10.784,0.808799999999999,0.2,Office Supplies,9/6/2016
Global Executive Mid-Back Manager's Chair,South,290.98,75.6548,0.0,Furniture,10/27/2016
Dixon Ticonderoga Core-Lock Colored Pencils,Central,36.44,12.0252,0.0,Office Supplies,10/22/2017
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",West,21.4,10.058,0.0,Office Supplies,9/15/2016
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",West,48.664,15.8158,0.2,Office Supplies,9/15/2016
BIC Brite Liner Highlighters,West,16.56,6.9552,0.0,Office Supplies,9/25/2016
"24 Capacity Maxi Data Binder Racks, Pearl",South,1347.52,84.2199999999999,0.2,Office Supplies,6/10/2017
Enermax Briskie RF Wireless Keyboard and Mouse Combo,Central,62.31,22.4316,0.0,Technology,2/20/2014
"Master Caster Door Stop, Brown",Central,20.32,6.9088,0.0,Furniture,2/20/2014
Staples,West,9.432,3.0654,0.2,Office Supplies,2/20/2017
Avery 499,East,34.86,16.0356,0.0,Office Supplies,11/2/2014
Tensor Computer Mounted Lamp,East,89.34,24.1218,0.0,Furniture,11/2/2014
Avaya 5420 Digital phone,East,269.98,67.495,0.0,Technology,7/17/2017
Southworth 25% Cotton Premium Laser Paper and Envelopes,East,99.9,47.952,0.0,Office Supplies,7/17/2017
DAX Solid Wood Frames,East,39.08,14.4596,0.0,Furniture,7/17/2017
Memorex Micro Travel Drive 32 GB,East,116.832,33.5892,0.2,Technology,9/8/2017
Binder Posts,Central,2.296,-3.9032,0.8,Office Supplies,11/14/2016
Hon GuestStacker Chair,East,408.006,72.5344,0.1,Furniture,11/14/2016
"Tenex Personal Project File with Scoop Front Design, Black",East,40.44,10.5144,0.0,Office Supplies,11/14/2016
"Global Deluxe Stacking Chair, Gray",West,122.352,13.7646,0.2,Furniture,10/10/2014
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",West,15.28,7.4872,0.0,Office Supplies,10/10/2014
Xerox 1974,West,11.96,5.8604,0.0,Office Supplies,3/19/2015
"Master Big Foot Doorstop, Beige",West,15.84,4.9104,0.0,Furniture,7/8/2017
GBC VeloBinder Manual Binding System,West,86.376,30.2316,0.2,Office Supplies,7/8/2017
Zebra Zazzle Fluorescent Highlighters,West,18.24,6.2016,0.0,Office Supplies,7/8/2017
Crayola Colored Pencils,West,13.12,4.3296,0.0,Office Supplies,7/8/2017
i.Sound Portable Power - 8000 mAh,East,105.98,1.0598,0.0,Technology,2/27/2015
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",East,493.92,-28.224,0.3,Furniture,2/27/2015
Storex DuraTech Recycled Plastic Frosted Binders,Central,5.936,-8.904,0.8,Office Supplies,6/16/2017
Multimedia Mailers,Central,325.86,149.8956,0.0,Office Supplies,3/30/2017
"Global Push Button Manager's Chair, Indigo",Central,383.607,-5.48010000000002,0.3,Furniture,7/12/2015
Geemarc AmpliPOWER60,Central,148.48,16.704,0.2,Technology,7/12/2015
Vtech CS6719,Central,537.544,53.7544,0.2,Technology,7/12/2015
Tuff Stuff Recycled Round Ring Binders,Central,1.928,-2.9884,0.8,Office Supplies,7/12/2015
Newell 32,Central,6.912,0.6912,0.2,Office Supplies,7/12/2015
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Central,7.76,-2.134,0.6,Furniture,7/12/2015
GE 2-Jack Phone Line Splitter,Central,659.168,49.4376,0.2,Technology,7/12/2015
Avery 5,East,5.76,2.8224,0.0,Office Supplies,4/30/2017
Bevis Round Conference Table Top & Single Column Base,West,351.216,4.39019999999998,0.2,Furniture,7/13/2014
Bevis Steel Folding Chairs,West,230.28,23.028,0.2,Furniture,12/27/2014
Xerox 1927,West,12.84,5.778,0.0,Office Supplies,12/27/2014
Flexible Leather- Look Classic Collection Ring Binder,Central,56.82,28.41,0.0,Office Supplies,2/27/2016
Staples,South,31.56,14.202,0.0,Office Supplies,3/23/2015
Eldon Shelf Savers Cubes and Bins,South,27.92,0.558399999999999,0.0,Office Supplies,3/23/2015
Lock-Up Easel 'Spel-Binder',West,8.559,-6.5619,0.7,Office Supplies,10/21/2017
Staple envelope,Central,49.568,17.9684,0.2,Office Supplies,12/31/2014
"Global Value Mid-Back Manager's Chair, Gray",Central,127.869,-9.13350000000001,0.3,Furniture,5/5/2014
Tyvek Side-Opening Peel & Seel Expanding Envelopes,West,271.44,122.148,0.0,Office Supplies,12/4/2015
Jensen SMPS-640 - speaker phone,West,110.352,8.2764,0.2,Technology,12/4/2015
"Master Caster Door Stop, Large Brown",West,36.4,13.832,0.0,Furniture,12/4/2015
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",South,419.136,-57.6312,0.2,Furniture,9/26/2017
Acco Perma 3000 Stacking Storage Drawers,West,100.704,-1.2588,0.2,Office Supplies,12/9/2014
Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,South,45.216,4.5216,0.2,Office Supplies,12/3/2017
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",South,28.782,-21.1068,0.7,Office Supplies,12/3/2017
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",South,24.448,8.8624,0.2,Office Supplies,12/3/2017
Wilson Jones Leather-Like Binders with DublLock Round Rings,Central,10.476,-17.2854,0.8,Office Supplies,11/8/2015
"Executive Impressions 13"" Chairman Wall Clock",West,76.14,26.649,0.0,Furniture,4/19/2014
SANFORD Major Accent Highlighters,Central,21.24,8.0712,0.0,Office Supplies,5/25/2015
GBC DocuBind P50 Personal Binding Machine,Central,127.96,60.1412,0.0,Office Supplies,5/25/2015
Brother DCP1000 Digital 3 in 1 Multifunction Machine,West,479.984,89.997,0.2,Technology,7/17/2017
Jabra SPEAK 410,Central,657.93,184.2204,0.0,Technology,12/12/2016
Westinghouse Clip-On Gooseneck Lamps,Central,33.48,8.7048,0.0,Furniture,12/12/2016
Newell 333,Central,13.9,3.614,0.0,Office Supplies,12/12/2016
Fellowes Desktop Hanging File Manager,Central,26.86,6.715,0.0,Office Supplies,12/12/2016
GBC Personal VeloBind Strips,West,9.584,3.3544,0.2,Office Supplies,4/11/2014
Vinyl Sectional Post Binders,South,113.1,56.55,0.0,Office Supplies,6/9/2015
Xerox 1956,East,65.78,32.2322,0.0,Office Supplies,7/27/2014
Microsoft Sculpt Comfort Mouse,South,239.7,105.468,0.0,Technology,7/31/2015
Nu-Dell Oak Frame,East,25.632,3.8448,0.2,Furniture,9/19/2016
Avery 487,East,23.616,7.9704,0.2,Office Supplies,6/10/2016
Newell Chalk Holder,West,8.26,3.7996,0.0,Office Supplies,8/26/2016
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",West,76.58,38.29,0.0,Office Supplies,11/2/2017
Nontoxic Chalk,West,8.8,4.224,0.0,Office Supplies,11/2/2017
GBC Therma-A-Bind 250T Electric Binding System,West,590.352,206.6232,0.2,Office Supplies,11/2/2017
"Super Bands, 12/Pack",West,5.58,0.1674,0.0,Office Supplies,11/2/2017
Document Clip Frames,West,25.02,10.5084,0.0,Furniture,11/2/2017
Space Solutions Commercial Steel Shelving,West,452.55,22.6275,0.0,Office Supplies,11/2/2017
Fiskars Home & Office Scissors,West,17.76,4.9728,0.0,Office Supplies,12/26/2016
Mitel 5320 IP Phone VoIP phone,West,302.384,30.2384,0.2,Technology,12/26/2016
"Global Armless Task Chair, Royal Blue",West,146.352,-5.48820000000001,0.2,Furniture,12/26/2016
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",West,7.9,2.054,0.0,Office Supplies,12/26/2016
Bretford Rectangular Conference Table Tops,West,902.712,33.8517000000001,0.2,Furniture,12/26/2016
Model L Table or Wall-Mount Pencil Sharpener,West,53.97,15.1116,0.0,Office Supplies,12/26/2016
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",East,33.92,13.2288,0.0,Office Supplies,12/5/2016
Acme Stainless Steel Office Snips,Central,21.81,5.8887,0.0,Office Supplies,8/28/2017
Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Central,91.6,26.564,0.0,Office Supplies,8/28/2017
